"Message",Normal,"Launching 'D:\Windows Kits\10\bin\10.0.19041.0\arm64\rc.exe /c ""65001"" /r /fo ""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'D:\Windows Kits\10\bin\10.0.19041.0\arm64\rc.exe /c ""65001"" /r /fo ""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       63 |      125 |      125 |       62 |      125 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       125 ms"
"Message",Normal,"System time per command: 125 ms"
"Message",Normal,"Total duration:          62 ms"
"Message",Normal,"Total lifetime:          125 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            0.5"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\ILTransformed\LyricManager.res' at offset 0."
"Message",Normal," Added 'D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1416."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Task ""Lib"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\advapi32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\advapi32.lib""'"
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.lib""'"
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.lib""'"
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.lib""'"
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.lib""'"
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.lib""'"
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\BCrypt.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\BCrypt.lib""'"
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\crypt32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\crypt32.lib""'"
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.lib""' completed."
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\iphlpapi.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\iphlpapi.lib""'"
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.lib""' completed."
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\kernel32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\kernel32.lib""'"
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\advapi32.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\advapi32.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\advapi32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\advapi32.lib""' completed."
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\ncrypt.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\ncrypt.lib""'"
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.lib""' completed."
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.lib""'"
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.lib""' completed."
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.lib""' completed."
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\crypt32.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\crypt32.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\crypt32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\crypt32.lib""' completed."
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\BCrypt.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\BCrypt.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\BCrypt.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\BCrypt.lib""' completed."
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\iphlpapi.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\iphlpapi.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\iphlpapi.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\iphlpapi.lib""' completed."
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\kernel32.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\kernel32.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\kernel32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\kernel32.lib""' completed."
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\ncrypt.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\ncrypt.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\ncrypt.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\ncrypt.lib""' completed."
"Message",Low,"Microsoft (R) Library Manager Version 14.15.26727.0__Copyright (C) Microsoft Corporation.  All rights reserved.____   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.exp__"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.lib""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"      16 |       16 |      109 |      109 |       93 |       93 | [1] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-com-l1-1-0.lib"""
"Message",Normal,"       0 |       16 |      125 |      125 |      109 |      125 | [0] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\advapi32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\advapi32.lib"""
"Message",Normal,"      16 |       31 |      109 |      109 |       78 |       93 | [2] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-localization-l1-2-0.lib"""
"Message",Normal,"      31 |       31 |      141 |      141 |      110 |      110 | [3] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-l1-1-0.lib"""
"Message",Normal,"      31 |       47 |      141 |      141 |       94 |      110 | [4] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-robuffer-l1-1-0.lib"""
"Message",Normal,"      47 |       47 |      156 |      156 |      109 |      109 | [5] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\api-ms-win-core-winrt-string-l1-1-0.lib"""
"Message",Normal,"      62 |       62 |      156 |      156 |       94 |       94 | [7] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\crypt32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\crypt32.lib"""
"Message",Normal,"      47 |       62 |      156 |      156 |       94 |      109 | [6] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\BCrypt.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\BCrypt.lib"""
"Message",Normal,"     109 |      109 |      203 |      203 |       94 |       94 | [1] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\iphlpapi.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\iphlpapi.lib"""
"Message",Normal,"     109 |      125 |      203 |      203 |       78 |       94 | [2] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\kernel32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\kernel32.lib"""
"Message",Normal,"     125 |      141 |      219 |      219 |       78 |       94 | [0] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\ncrypt.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\ncrypt.lib"""
"Message",Normal,"     141 |      141 |      219 |      219 |       78 |       78 | [4] C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe /LIB /MACHINE:arm64 /DEF:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.def"" /OUT:""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\MDIL\OleAut32.lib"""
"Message",Normal,"Number of commands:      12"
"Message",Normal,"Total system time:       219 ms"
"Message",Normal,"System time per command: 18 ms"
"Message",Normal,"Total duration:          1109 ms"
"Message",Normal,"Total lifetime:          1203 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            5.1"
"Message",Normal,"Lifetime DOP:            5.5"
"Message",Low,"Done executing task ""Lib""."
"Message",Low,"Done building target ""GenerateImportLibs"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""LINK"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe @""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\linkargs.LyricManager.rsp""'"
"Message",Low,"LyricManager.obj : warning LNK4104: export of symbol 'DllGetClassObject' should be PRIVATE"
"Message",Low,"   Creating library D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\Native\LyricManager.lib and object D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\Native\LyricManager.exp"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM64\ilc\tools\link\link.exe @""D:\Projects\LyricManager\LyricManager\obj\ARM64\Debug\ilc\intermediate\linkargs.LyricManager.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       15 |      781 |      781 |      766 |      781 | [0] link LyricManager"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       781 ms"
"Message",Normal,"System time per command: 781 ms"
"Message",Normal,"Total duration:          766 ms"
